buildYear,salesPeriodTotal,numberOfRooms,paymentCash,residentialArea,areaWeighted,postal,dateRemoved,city,lat,lon,price_area,price_area_log,sale_year,geometry
1852,352.0,6,1395000.0,204.0,207.0,4180,29-11-2013,Sorø,55.45013440463091,11.557155761781583,6739.130434782609,8.815686179972234,2013,POINT (661721.9999780476 6147857.003240412)
2004,,5,2795000.0,157.0,165.0,4180,28-06-2013,Sorø,55.45043360397339,11.54237146305578,16939.39393939394,9.737397190670755,2013,POINT (660785.9999741128 6147856.003240359)
1999,,7,3495000.0,241.0,246.0,4180,13-08-2013,Sorø,55.442867709054134,11.568481995339544,14207.317073170732,9.561512397717685,2013,POINT (662467.9999811478 6147075.003241775)
2003,,5,2595000.0,156.0,170.0,4180,18-11-2013,Sorø,55.45073733238015,11.56099063418072,15264.70588235294,9.633298637531864,2013,POINT (661961.9999790979 6147933.003240297)
1969,,4,798000.0,117.0,143.0,4190,13-06-2013,Munke Bjergby,55.498679792006854,11.546557427256275,5580.419580419581,8.627019246172038,2013,POINT (660853.9999753961 6153233.003231282)
1908,,5,1195000.0,115.0,114.0,4180,05-01-2012,Sorø,55.4421175553244,11.553221525167274,10482.456140350878,9.257458294953253,2012,POINT (661505.9999769527 6146956.003241919)
1900,1.088,4,1295000.0,104.0,113.0,4180,28-07-2012,Sorø,55.38026785396413,11.617216775291475,11460.176991150442,9.346633434403435,2012,POINT (665811.9999955415 6140226.003253527)
1963,,6,1095000.0,153.0,197.0,4293,19-10-2012,Dianalund,55.555723748537105,11.498502398014452,5558.375634517766,8.623061192494749,2012,POINT (657590.9999637757 6159469.003220539)
1907,,4,1275000.0,93.0,96.0,4180,19-01-2013,Sorø,55.41614713062118,11.570871280347284,13281.25,9.494108545106828,2013,POINT (662728.9999817173 6144108.003246791)
1937,,5,845000.0,132.0,157.0,4293,31-01-2012,Dianalund,55.532143177100686,11.49733932226735,5382.165605095542,8.590846100991003,2012,POINT (657611.9999634199 6156843.003224988)
2008,,5,3295000.0,160.0,169.0,4180,28-11-2013,Sorø,55.41279256143417,11.562816063003789,19497.041420118345,9.878018010995671,2013,POINT (662232.999979454 6143716.003247419)
1862,44.0,7,2250000.0,218.0,227.0,4293,05-07-2013,Dianalund,55.53016771485801,11.43610599499793,9911.894273127753,9.2014907566992,2013,POINT (653755.9999506441 6156486.003225412)
1902,,5,2250000.0,243.0,252.0,4173,26-08-2013,Fjenneslev,55.41411456508817,11.669894631114413,8928.57142857143,9.09701168666918,2013,POINT (669004.0000138105 6144118.003247231)
1954,,5,775000.0,91.0,118.0,4293,29-10-2013,Dianalund,55.52765095436182,11.498116286255186,6567.796610169492,8.789933683869819,2013,POINT (657678.999963581 6156345.003225839)
1987,,4,1285000.0,106.0,104.0,4180,26-06-2013,Sorø,55.40926877120527,11.567533079129312,12355.76923076923,9.421878377170085,2013,POINT (662545.9999807519 6143335.003248082)
1931,,5,1795000.0,144.0,151.0,4180,19-08-2013,Sorø,55.41521405233637,11.567792488193259,11887.417218543047,9.383235743089593,2013,POINT (662537.9999808476 6143997.003246967)
1982,,2,945000.0,81.0,81.0,4180,10-10-2013,Sorø,55.43282912984971,11.554218351899404,11666.666666666666,9.36449105180344,2013,POINT (661606.9999771856 6145925.003243661)
1976,,6,1475000.0,165.0,167.0,4295,25-10-2013,Stenlille,55.54978817027313,11.578878984561651,8832.335329341317,9.086174735339302,2013,POINT (662683.9999845256 6158994.003221643)
1976,122.0,6,1475000.0,165.0,167.0,4295,25-10-2013,Stenlille,55.54978817027313,11.578878984561651,8832.335329341317,9.086174735339302,2013,POINT (662683.9999845256 6158994.003221643)
1967,,7,1925000.0,188.0,193.0,4180,11-11-2013,Sorø,55.4523904176686,11.564893803891735,9974.093264248704,9.207746336799136,2013,POINT (662201.9999801827 6148126.003239986)
1979,,5,1695000.0,159.0,164.0,4180,21-09-2013,Sorø,55.45049149935713,11.562856798465251,10335.365853658537,9.243326870972489,2013,POINT (662080.999979611 6147910.003240344)
1982,,7,2845000.0,203.0,213.0,4370,31-12-2012,Store Merløse,55.56764287761594,11.656986448353555,13356.80751173709,9.499781459833143,2012,POINT (667534.0000097477 6161166.003218315)
1974,,3,1295000.0,105.0,105.0,4180,04-10-2013,Sorø,55.43329222488509,11.55399532545285,12333.333333333334,9.420060902958252,2013,POINT (661590.9999771271 6145976.003243578)
1917,,3,295000.0,120.0,125.0,4295,22-10-2013,Stenlille,55.55556490608756,11.616746642815812,2360.0,7.7664168980196555,2013,POINT (665047.9999960829 6159726.003220564)
1890,,4,875000.0,96.0,95.0,4180,17-10-2013,Sorø,55.40058794013174,11.560983300969415,9210.526315789473,9.128102273739211,2013,POINT (662166.9999789025 6142354.003249706)
1971,,5,1895000.0,138.0,148.0,4180,29-10-2013,Sorø,55.454538177218865,11.564922526463329,12804.054054054053,9.457517122734549,2013,POINT (662194.9999801989 6148365.003239584)
1920,,5,2395000.0,176.0,175.0,4180,28-12-2013,Sorø,55.41651606850235,11.568714525332801,13685.714285714286,9.524107814903639,2013,POINT (662590.9999811111 6144144.00324672)
1910,,4,2095000.0,210.0,270.0,4173,05-03-2013,Fjenneslev,55.44202256011914,11.62144709185471,7759.259259259259,8.95664215234,2013,POINT (665820.9999971491 6147106.003241952)
1962,,4,1895000.0,161.0,172.0,4291,01-01-2013,Ruds Vedby,55.54025453320919,11.387178578127727,11017.441860465116,9.30723491968521,2013,POINT (650629.9999421181 6157501.003223562)
1963,,3,595000.0,56.0,63.0,4291,01-11-2012,Ruds Vedby,55.539096455210895,11.378327051415301,9444.444444444445,9.153181958136233,2012,POINT (650075.9999407083 6157353.003223791)
1982,,2,875000.0,81.0,81.0,4180,25-01-2012,Sorø,55.43282912984971,11.554218351899404,10802.469135802468,9.287530010667313,2012,POINT (661606.9999771856 6145925.003243661)
1947,,5,795000.0,96.0,120.0,4180,19-08-2012,Sorø,55.461173555242034,11.553678109662751,6625.0,8.798605650854423,2012,POINT (661456.9999771493 6149077.003238337)
1980,,6,750000.0,195.0,194.0,4291,08-06-2012,Ruds Vedby,55.544361173708886,11.388616513204074,3865.979381443299,8.259970326449166,2012,POINT (650704.9999423653 6157961.003222786)
1900,,3,995000.0,134.0,135.0,4291,30-09-2013,Ruds Vedby,55.54072899659173,11.385431977173136,7370.37037037037,8.9052232377023,2013,POINT (650517.9999418391 6157550.003223475)
1970,463.0,4,1795000.0,187.0,197.0,4180,03-01-2012,Sorø,55.450662175168894,11.5641489680386,9111.675126903554,9.117311851166528,2012,POINT (662161.9999799691 6147932.003240312)
1924,,5,700000.0,139.0,161.0,4180,29-09-2012,Sorø,55.440323676517686,11.556046649800384,4347.826086956522,8.377431249041079,2012,POINT (661691.9999777088 6146763.003242254)
1950,,4,595000.0,86.0,105.0,4291,07-02-2012,Ruds Vedby,55.538237100170896,11.378608015184307,5666.666666666667,8.642356334370243,2012,POINT (650096.9999407488 6157258.003223956)
2005,808.0,5,1995000.0,145.0,151.0,4295,16-12-2012,Stenlille,55.54498067418546,11.58690327762392,13211.920529801324,9.488874771491176,2012,POINT (663209.9999868519 6158478.00322255)
1977,802.0,4,1495000.0,135.0,138.0,4180,11-07-2012,Sorø,55.44230467628642,11.574738867459507,10833.333333333334,9.29038307964972,2012,POINT (662865.9999829171 6147027.003241879)
1972,,4,1695000.0,137.0,172.0,4180,05-07-2012,Sorø,55.45183584677741,11.564762901765134,9854.651162790698,9.195698821983235,2012,POINT (662195.9999801441 6148064.003240093)
1979,,4,1595000.0,121.0,124.0,4180,29-11-2013,Sorø,55.44295497650028,11.573310624992988,12862.90322580645,9.462102728596046,2013,POINT (662772.9999825123 6147096.003241762)
1928,,5,1250000.0,149.0,158.0,4180,13-08-2013,Sorø,55.41337806828013,11.56018360180469,7911.392405063291,8.976059076251516,2013,POINT (662063.9999787324 6143775.003247309)
1877,,2,195000.0,49.0,52.0,4295,20-01-2012,Stenlille,55.5225748179067,11.547293377694304,3750.0,8.229511118964457,2012,POINT (660802.9999756825 6155893.003226777)
1917,,4,695000.0,117.0,129.0,4291,20-11-2012,Ruds Vedby,55.541010152141276,11.386225734463165,5387.596899224806,8.591854720185257,2012,POINT (650566.9999419677 6157583.003223421)
1900,579.0,4,1300000.0,173.0,173.0,4291,01-06-2012,Ruds Vedby,55.54404584900481,11.392798377232564,7514.450867052024,8.924583227933987,2012,POINT (650969.9999430469 6157935.003222841)
1928,,6,2275000.0,173.0,176.0,4293,25-05-2012,Dianalund,55.513498605164706,11.429990892615807,12926.136363636364,9.467006615329035,2012,POINT (653434.9999494362 6154618.003228562)
1975,,5,2995000.0,195.0,195.0,4293,07-05-2013,Dianalund,55.56586071993488,11.506093733362546,15358.97435897436,9.63945523096794,2013,POINT (658028.9999655759 6160614.00321862)
1977,,4,1775000.0,152.0,147.0,4180,05-12-2012,Sorø,55.40691477496225,11.562767180934207,12074.829931972788,9.398878394112916,2012,POINT (662253.9999794181 6143062.003248522)
1954,,3,1150000.0,99.0,106.0,4295,24-11-2012,Stenlille,55.53775518362182,11.580436901459668,10849.056603773584,9.291833406227365,2012,POINT (662831.9999849296 6157659.003223917)
1961,,2,695000.0,42.0,44.0,4780,13-02-2013,Stege,55.034166275012396,12.288935900535733,15795.454545454546,9.667477490628668,2013,POINT (710170.000512796 6103539.003323508)
1970,,3,695000.0,43.0,43.0,4780,28-08-2012,Stege,55.04833031880663,12.241284767117534,16162.790697674418,9.690467008853366,2012,POINT (707053.0004477756 6104972.003319887)
1925,,3,595000.0,119.0,133.0,4780,14-04-2012,Stege,54.95163838081243,12.177954128509278,4473.684210526316,8.405967556306013,2012,POINT (703498.0003696021 6094032.003336419)
1944,19.0,2,350000.0,72.0,90.0,4780,20-12-2013,Stege,54.991856822402255,12.279122247956947,3888.8888888888887,8.265878763135332,2013,POINT (709764.0004986887 6098804.003331024)
1944,,2,350000.0,72.0,90.0,4780,08-05-2013,Stege,54.991856822402255,12.279122247956947,3888.8888888888887,8.265878763135332,2013,POINT (709764.0004986887 6098804.003331024)
1969,1.071,6,2585000.0,179.0,207.0,4792,08-08-2012,Askeby,54.890214592592066,12.139435879717238,12487.92270531401,9.432517272659297,2012,POINT (701339.0003266003 6087089.003347016)
1906,,5,2195000.0,144.0,144.0,4793,17-12-2013,Bogø By,54.92481523138459,12.005347162016456,15243.055555555555,9.631879304915408,2013,POINT (692577.000201767 6090560.003339196)
1880,278.0,7,1995000.0,329.0,377.0,4780,26-01-2012,Stege,54.94984466824329,12.158129579222331,5291.777188328912,8.57390942085809,2012,POINT (702238.000347201 6093775.003336435)
1875,1.012,8,545000.0,180.0,253.0,4791,07-12-2013,Borre,54.993599184132655,12.439239805228901,2154.1501976284585,7.675151584917861,2013,POINT (719993.0007605148 6099490.003335263)
1875,972.0,7,795000.0,180.0,253.0,4791,05-09-2012,Borre,54.993599184132655,12.439239805228901,3142.292490118577,8.05270790490895,2012,POINT (719993.0007605148 6099490.003335263)
1973,,3,695000.0,70.0,70.0,4793,14-11-2012,Bogø By,54.91990969426094,12.056007175828135,9928.57142857143,9.20317188249757,2012,POINT (695846.0002449254 6090155.003340579)
1875,,6,995000.0,155.0,152.0,4780,28-03-2012,Stege,55.003236755046274,12.337711023187067,6546.0526315789475,8.786617495294454,2012,POINT (713450.0005856548 6100247.00333038)
1978,847.0,3,1395000.0,60.0,60.0,4793,03-10-2012,Bogø By,54.93744064837156,12.047468362071236,23250.0,10.054060411015502,2012,POINT (695214.0002374004 6092081.003337294)
1995,,3,645000.0,60.0,63.0,4793,26-04-2012,Bogø By,54.92156382416025,12.062439016002092,10238.095238095239,9.233870869386378,2012,POINT (696250.0002507521 6090357.003340346)
1875,,3,695000.0,79.0,87.0,4780,27-11-2013,Stege,54.97830544342563,12.351664628749562,7988.505747126437,8.985759005892346,2013,POINT (714475.0006076706 6097517.003335311)
2005,,7,2900000.0,192.0,187.0,4780,23-09-2013,Stege,54.99321454285828,12.277121830055153,15508.021390374332,9.649112678102115,2013,POINT (709629.0004958947 6098949.003330731)
1970,,3,595000.0,43.0,43.0,4780,01-11-2012,Stege,55.04794516694543,12.241566829271365,13837.209302325582,9.535116568834205,2012,POINT (707073.0004481419 6104930.003319961)
1967,,4,1495000.0,140.0,140.0,4780,19-12-2013,Stege,54.993494434322656,12.279412303828176,10678.57142857143,9.27599434219762,2013,POINT (709774.0004991035 6098987.003330733)
1900,,7,1495000.0,157.0,261.0,4780,10-11-2012,Stege,54.98108194641527,12.342921997788578,5727.969348659004,8.653116357484231,2012,POINT (713901.0005937429 6097799.003334564)
1906,738.0,5,1595000.0,176.0,172.0,4780,01-11-2012,Stege,54.962349854671324,12.236086794371467,9273.255813953489,9.134889817387629,2012,POINT (707164.0004406046 6095394.003335508)
1903,,5,1250000.0,111.0,118.0,4780,08-08-2013,Stege,54.9633724710322,12.295380217309106,10593.22033898305,9.267969484812818,2013,POINT (710953.0005217034 6095685.003336596)
1998,,3,995000.0,72.0,78.0,4793,22-05-2013,Bogø By,54.92329584291559,12.056857243425428,12756.410256410256,9.453789189451138,2013,POINT (695884.0002457055 6090534.003339969)
1865,,5,1395000.0,269.0,274.0,4792,01-11-2012,Askeby,54.92242376031714,12.139322964870455,5091.240875912409,8.535276866849532,2012,POINT (701171.000326633 6090671.003341154)
1916,,5,2450000.0,159.0,156.0,4780,22-02-2012,Stege,55.00086400703084,12.406058347297288,15705.128205128205,9.661742575271372,2012,POINT (717832.0006997804 6100194.00333282)
1958,1.329,2,395000.0,28.0,31.0,4793,18-02-2013,Bogø By,54.92203263944723,12.05560625440588,12741.935483870968,9.452653839398113,2013,POINT (695810.0002445752 6090390.003340187)
1920,661.0,3,495000.0,138.0,138.0,4780,02-05-2012,Stege,54.949943718020755,12.157778061841134,3586.9565217391305,8.185059356393623,2012,POINT (702215.0003468123 6093785.003336411)
1920,,3,295000.0,138.0,138.0,4780,11-05-2013,Stege,54.949943718020755,12.157778061841134,2137.68115942029,7.667476950164752,2013,POINT (702215.0003468123 6093785.003336411)
1900,,6,195000.0,150.0,160.0,4791,16-08-2012,Borre,54.96889105996139,12.476451799982824,1218.75,7.105581022312057,2012,POINT (722509.000832994 6096860.003341142)
1979,889.0,3,635000.0,50.0,50.0,4793,18-02-2013,Bogø By,54.92092182391042,12.05865952652472,12700.0,9.449357272446683,2013,POINT (696011.0002473202 6090275.003340421)
1979,,3,595000.0,50.0,50.0,4793,10-12-2013,Bogø By,54.92092182391042,12.05865952652472,11900.0,9.38429367909962,2013,POINT (696011.0002473202 6090275.003340421)
2003,865.0,4,995000.0,104.0,109.0,4793,03-01-2012,Bogø By,54.920029746690815,12.056952834499144,9128.440366972478,9.119150133911587,2012,POINT (695906.0002457767 6090171.003340567)
2003,768.0,4,895000.0,104.0,109.0,4793,11-06-2013,Bogø By,54.920029746690815,12.056952834499144,8211.009174311926,9.013231115027848,2013,POINT (695906.0002457767 6090171.003340567)
2003,,4,845000.0,104.0,109.0,4793,22-10-2013,Bogø By,54.920029746690815,12.056952834499144,7752.293577981652,8.955744024110167,2013,POINT (695906.0002457767 6090171.003340567)
2005,576.0,3,1295000.0,86.0,86.0,4793,05-01-2012,Bogø By,54.92240949355809,12.055993870934813,15058.139534883721,9.619673956862268,2012,POINT (695833.0002449249 6090433.003340125)
1965,,6,1195000.0,159.0,178.0,4780,13-04-2012,Stege,55.000035376615465,12.312746701061359,6713.483146067416,8.811873193055662,2012,POINT (711871.00054743 6099815.003330322)
1965,916.0,4,825000.0,159.0,178.0,4780,04-04-2013,Stege,55.000035376615465,12.312746701061359,4634.831460674157,8.441355115024733,2013,POINT (711871.00054743 6099815.003330322)
1878,,4,885000.0,105.0,187.0,4780,25-05-2012,Stege,55.004737874591065,12.380996857737625,4732.620320855615,8.46223430713548,2012,POINT (716209.0006562716 6100547.003331332)
1878,1.04,4,695000.0,105.0,187.0,4780,27-08-2013,Stege,55.004737874591065,12.380996857737625,3716.577540106952,8.220558507692342,2013,POINT (716209.0006562716 6100547.003331332)
1875,,4,195000.0,66.0,74.0,4780,25-07-2012,Stege,55.00593525327354,12.310714753538889,2635.135135135135,7.876689744341714,2012,POINT (711710.0005444284 6100465.003329194)
1995,,3,595000.0,54.0,61.0,4793,23-05-2012,Bogø By,54.921514947639096,12.055098696311505,9754.098360655738,9.185442820354456,2012,POINT (695780.0002441171 6090331.003340279)
1949,,4,1295000.0,132.0,139.0,4780,28-03-2012,Stege,54.976178598767675,12.277014729393327,9316.546762589927,9.139547319985084,2012,POINT (709711.0004956594 6097054.003333841)
1970,,4,525000.0,57.0,59.0,4793,22-12-2012,Bogø By,54.91755300519173,12.053190639470772,8898.305084745763,9.093616097668042,2012,POINT (695677.000242391 6089885.003340979)
1860,,4,895000.0,199.0,197.0,4780,13-11-2013,Stege,54.97910439656212,12.355295738532734,4543.147208121827,8.421375268519004,2013,POINT (714703.0006135325 6097617.003335263)
1976,,3,750000.0,58.0,58.0,4793,15-11-2013,Bogø By,54.92214533405425,12.056129932854846,12931.034482758621,9.467385474966074,2013,POINT (695843.0002450462 6090404.003340172)
1915,,5,995000.0,139.0,146.0,4793,11-02-2012,Bogø By,54.92869442607813,12.043449867594427,6815.068493150685,8.826891394432394,2012,POINT (694999.0002338281 6091097.003338847)
1915,,4,850000.0,139.0,146.0,4793,28-07-2012,Bogø By,54.92869442607813,12.043449867594427,5821.917808219178,8.669385006758162,2012,POINT (694999.0002338281 6091097.003338847)
1890,,6,395000.0,168.0,168.0,4780,14-06-2012,Stege,55.00396809172408,12.31163194947673,2351.190476190476,7.76267706448,2012,POINT (711779.0005457854 6100249.003329577)
1981,,5,2195000.0,175.0,178.0,4780,18-12-2013,Stege,55.03905452795079,12.276059869499367,12331.460674157302,9.419909054199323,2013,POINT (709322.0004946426 6104044.003322321)
1875,,4,550000.0,160.0,158.0,4780,05-09-2012,Stege,55.004412408885315,12.311825024943035,3481.012658227848,8.155078524181686,2012,POINT (711789.0005460759 6100299.003329501)
1875,905.0,6,495000.0,160.0,158.0,4780,28-09-2013,Stege,55.004412408885315,12.311825024943035,3132.9113924050635,8.049718008523861,2013,POINT (711789.0005460759 6100299.003329501)
1875,724.0,9,4995000.0,290.0,358.0,4792,01-11-2012,Askeby,54.88342050975841,12.183837933202444,13952.513966480446,9.543414983664091,2012,POINT (704220.0003760892 6086462.003348935)
1875,,9,3995000.0,290.0,358.0,4792,01-03-2013,Askeby,54.88342050975841,12.183837933202444,11159.217877094972,9.320021150781812,2013,POINT (704220.0003760892 6086462.003348935)
1980,,4,895000.0,30.0,88.0,4780,27-04-2013,Stege,54.96749367577572,12.397119894284415,10170.454545454546,9.227242182778786,2013,POINT (717441.0006838484 6096455.003338622)
1989,,4,895000.0,58.0,88.0,4780,27-04-2013,Stege,54.96749367577572,12.397119894284415,10170.454545454546,9.227242182778786,2013,POINT (717441.0006838484 6096455.003338622)
1926,,10,3850000.0,226.0,218.0,4791,20-09-2013,Borre,54.992821488707285,12.507033979825653,17660.550458715596,9.779088643474878,2013,POINT (724332.0008965114 6099619.003338019)
1920,692.0,8,6200000.0,314.0,389.0,4780,28-08-2012,Stege,55.0133072315385,12.303483670170252,15938.303341902314,9.676480506396874,2012,POINT (711209.0005337707 6101263.003327671)
1915,,4,750000.0,126.0,132.0,4791,26-01-2012,Borre,54.96904969343985,12.47876319862866,5681.818181818182,8.645026562926123,2012,POINT (722656.0008376662 6096885.003341204)
1915,534.0,4,480000.0,126.0,132.0,4791,03-01-2013,Borre,54.96904969343985,12.47876319862866,3636.3636363636365,8.198739460297704,2013,POINT (722656.0008376662 6096885.003341204)
1925,,8,2695000.0,306.0,354.0,4792,08-02-2012,Askeby,54.899304409305685,12.196637527314413,7612.994350282486,8.93761184919146,2012,POINT (704960.0003912724 6088266.003346265)
1946,,3,525000.0,80.0,108.0,4780,17-05-2013,Stege,54.983158815264794,12.410233243018158,4861.111111111111,8.48902231444954,2013,POINT (718195.0007071327 6098238.003336185)
2007,,4,5990000.0,250.0,250.0,4780,10-12-2012,Stege,54.98100809366976,12.330877395800217,23960.0,10.084141052229386,2012,POINT (713131.0005749027 6097754.003334258)
1906,,6,750000.0,144.0,153.0,4791,26-01-2012,Borre,54.968587466913135,12.476691264241733,4901.9607843137255,8.497390564120058,2012,POINT (722526.0008334753 6096827.003341207)
1906,525.0,6,650000.0,144.0,153.0,4791,03-01-2013,Borre,54.968587466913135,12.476691264241733,4248.366013071895,8.354289720479384,2013,POINT (722526.0008334753 6096827.003341207)
1906,598.0,6,650000.0,144.0,153.0,4791,21-03-2013,Borre,54.968587466913135,12.476691264241733,4248.366013071895,8.354289720479384,2013,POINT (722526.0008334753 6096827.003341207)
1976,,4,645000.0,128.0,133.0,4791,07-01-2012,Borre,54.983524466906566,12.48073547373974,4849.624060150376,8.486656467556156,2012,POINT (722702.0008417476 6098501.003338643)
1932,,4,650000.0,123.0,129.0,4780,31-05-2012,Stege,54.99457540722642,12.31051352034514,5038.759689922481,8.524915237510148,2012,POINT (711757.000544071 6099201.003331267)
1932,,3,345000.0,123.0,129.0,4780,23-01-2013,Stege,54.99457540722642,12.31051352034514,2674.4186046511627,7.891487291651825,2013,POINT (711757.000544071 6099201.003331267)
1875,,3,2500000.0,132.0,100.0,4780,01-11-2012,Stege,55.030659813212424,12.276939658373498,25000.0,10.126631103850338,2012,POINT (709422.0004958285 6103113.003323879)
1926,,5,1495000.0,130.0,125.0,4780,24-05-2012,Stege,54.9579803829568,12.221188578842757,11960.0,9.389323027504624,2012,POINT (706233.0004216239 6094864.003336019)
2005,,3,995000.0,70.0,70.0,4793,20-03-2013,Bogø By,54.923868120736024,12.050188075758284,14214.285714285714,9.56200277409137,2013,POINT (695454.0002397464 6090579.003339794)
1980,,3,695000.0,67.0,71.0,4793,26-09-2013,Bogø By,54.91904981874566,12.063371765372615,9788.732394366198,9.188987247505613,2013,POINT (696322.0002515906 6090080.003340813)
1974,,5,1145000.0,100.0,100.0,4793,19-06-2012,Bogø By,54.92430011299992,12.0490968056375,11450.0,9.345745008982385,2012,POINT (695382.0002387804 6090624.003339705)
2009,,5,1650000.0,95.0,102.0,4793,15-06-2013,Bogø By,54.91968608725392,12.061671922999148,16176.470588235294,9.691313032592491,2013,POINT (696210.0002500452 6090146.003340681)
2009,,4,1499000.0,95.0,102.0,4793,01-08-2013,Bogø By,54.91968608725392,12.061671922999148,14696.078431372549,9.595335963800464,2013,POINT (696210.0002500452 6090146.003340681)
1955,,4,995000.0,99.0,114.0,4780,05-12-2012,Stege,54.99033613914964,12.284158577588492,8728.070175438597,9.074299567746234,2012,POINT (710094.0005057785 6098650.003331415)
1825,,6,2795000.0,226.0,226.0,4780,19-10-2012,Stege,54.96676585154485,12.295580148352725,12367.256637168142,9.42280766529905,2012,POINT (710948.00052201 6096063.003335983)
1860,,5,1345000.0,166.0,186.0,4792,08-04-2013,Askeby,54.92727150177147,12.156952597302478,7231.182795698925,8.886157897304875,2013,POINT (702276.0003457913 6091261.003340531)
1976,,5,925000.0,76.0,83.0,4793,29-04-2012,Bogø By,54.92392240659383,12.049458483907578,11144.578313253012,9.318708408697963,2012,POINT (695407.0002390989 6090583.00333978)
1900,,5,795000.0,283.0,196.0,4780,01-03-2012,Stege,55.00232411000529,12.314546677388932,4056.122448979592,8.307982734405952,2012,POINT (711974.0005501374 6100075.003329949)
1915,917.0,5,1195000.0,188.0,219.0,4780,19-01-2013,Stege,55.007811938060684,12.378126711859574,5456.62100456621,8.604585013531247,2013,POINT (716009.0006514291 6100880.003330683)
1915,916.0,5,1195000.0,188.0,219.0,4780,13-02-2013,Stege,55.007811938060684,12.378126711859574,5456.62100456621,8.604585013531247,2013,POINT (716009.0006514291 6100880.003330683)
1915,897.0,5,695000.0,188.0,219.0,4780,31-08-2013,Stege,55.007811938060684,12.378126711859574,3173.51598173516,8.062595394730428,2013,POINT (716009.0006514291 6100880.003330683)
1971,,4,1350000.0,180.0,190.0,4791,01-10-2013,Borre,54.983011430515816,12.481066296775493,7105.263157894737,8.868591078254125,2013,POINT (722726.000842417 6098445.00333875)
1907,,7,1795000.0,215.0,210.0,4780,26-01-2013,Stege,54.98802066407014,12.290646249410706,8547.619047619048,9.053408049187048,2013,POINT (710521.0005150114 6098412.00333199)
1850,,2,1395000.0,91.0,112.0,4792,20-06-2012,Askeby,54.932174916951,12.128684657521706,12455.357142857143,9.429906101942509,2012,POINT (700441.0003154571 6091725.003339229)
1977,,3,545000.0,53.0,53.0,4793,03-01-2012,Bogø By,54.92243505403665,12.05426308487832,10283.018867924528,9.23824916009326,2012,POINT (695722.0002433725 6090431.003340101)
1973,,3,395000.0,55.0,55.0,4780,10-02-2012,Stege,55.04745809208008,12.244659406746633,7181.818181818182,8.879307858650789,2012,POINT (707273.0004521875 6104885.003320115)
1982,,3,350000.0,87.0,97.0,4793,01-06-2013,Bogø By,54.92143361840404,12.05654423567574,3608.2474226804125,8.190977454962214,2013,POINT (695873.0002454154 6090326.003340308)
1860,,5,1995000.0,184.0,195.0,4792,26-06-2012,Askeby,54.91064288743148,12.161595788669427,10230.76923076923,9.233155049742354,2012,POINT (702657.000350865 6089425.003343629)
1925,,5,695000.0,110.0,112.0,4791,20-06-2013,Borre,54.99466152522513,12.4379231428806,6205.357142857143,8.733168253251835,2013,POINT (719903.0007580385 6099604.003335022)
1920,,5,695000.0,132.0,151.0,4780,15-10-2013,Stege,54.97807150101862,12.352973952042651,4602.649006622517,8.434387287732005,2013,POINT (714560.0006097772 6097495.003335388)
1920,818.0,5,495000.0,132.0,151.0,4780,21-12-2013,Stege,54.97807150101862,12.352973952042651,3278.1456953642382,8.095033204735904,2013,POINT (714560.0006097772 6097495.003335388)
2013,,3,650000.0,48.0,137.0,4780,25-07-2012,Stege,54.97703988159761,12.310585570679256,4744.525547445255,8.464746716043695,2012,POINT (711854.0005440884 6097251.003334467)
1865,,3,295000.0,61.0,72.0,4780,18-07-2012,Stege,55.00056433811531,12.313462931669193,4097.222222222223,8.3180645163059,2012,POINT (711914.0005485045 6099876.003330245)
1905,,4,695000.0,122.0,124.0,4791,02-10-2012,Borre,54.9926760029166,12.489285734486295,5604.8387096774195,8.631385558941892,2012,POINT (723198.0008593084 6099546.003337314)
1880,,5,1995000.0,189.0,189.0,4793,31-10-2012,Bogø By,54.925187498520366,12.026200022054649,10555.555555555555,9.264407593246458,2012,POINT (693911.0002189842 6090659.003339317)
1923,,5,1450000.0,145.0,151.0,4780,17-07-2012,Stege,54.9787760043745,12.272051908172926,9602.649006622516,9.169794277581833,2012,POINT (709380.0004887728 6097328.003333255)
1923,,5,895000.0,145.0,151.0,4780,30-08-2013,Stege,54.9787760043745,12.272051908172926,5927.152317880795,8.687299160442068,2013,POINT (709380.0004887728 6097328.003333255)
1885,,6,675000.0,148.0,153.0,4793,16-08-2012,Bogø By,54.929951478432514,12.04566822629185,4411.764705882353,8.392030048462232,2012,POINT (695135.00023578 6091243.003338642)
1885,,6,550000.0,148.0,153.0,4793,12-06-2013,Bogø By,54.929951478432514,12.04566822629185,3594.7712418300653,8.187235635816219,2013,POINT (695135.00023578 6091243.003338642)
1936,,4,1995000.0,155.0,162.0,4791,28-04-2012,Borre,54.967274647486285,12.492051282664685,12314.814814814816,9.418558273073717,2012,POINT (723516.0008648875 6096730.003342052)
1948,987.0,4,1995000.0,151.0,175.0,4780,09-03-2012,Stege,54.99146711923488,12.27890278375207,11400.0,9.341368634382587,2012,POINT (709752.0004983786 6098760.00333109)
1890,,6,650000.0,118.0,133.0,4793,16-08-2012,Bogø By,54.92801150545762,12.047020306784376,4887.2180451127815,8.494378513650066,2012,POINT (695231.0002369618 6091031.003339007)
1890,404.0,6,550000.0,118.0,133.0,4793,08-04-2013,Bogø By,54.92801150545762,12.047020306784376,4135.338345864661,8.3273244289869,2013,POINT (695231.0002369618 6091031.003339007)
